res.taxonomy,con.taxonomy,foodweb.name,longitude,latitude,ecosystem.type,geographic.location
Bivalvia,Crangonidae,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Bivalvia,Numenius arquata,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Bivalvia,Charadrius alexandrinus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Bivalvia,Recurvirostra avosetta,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Bivalvia,Phoenicopterus ruber,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Bivalvia,Pomatoschistus microps,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Bivalvia,Charadrius hiaticula,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Bivalvia,Halobatrachus didactylus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Bivalvia,Tringa totanus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cladocera,Polychaeta,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cladocera,Copepoda,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cladocera,Isopoda,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cladocera,Sardina pilchardus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cladocera,Cladocera,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Ostracoda,Pomatoschistus microps,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Ostracoda,Sardina pilchardus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Ostracoda,Pomatoschistus minutus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Ostracoda,Cladocera,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Ostracoda,Polychaeta,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Ostracoda,Bivalvia,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Ostracoda,Copepoda,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Ostracoda,Solea solea,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Ostracoda,Isopoda,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Syngnathus typhle,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Pomatoschistus minutus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Solea solea,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Isopoda,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Diplodus sargus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Hydrozoa,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Sardina pilchardus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Bivalvia,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Hydrozoa,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Liza ramado,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Crangonidae,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Cladocera,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Copepoda,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Polychaeta,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Gobius paganellus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Diplodus vulgaris,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Pomatoschistus microps,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Copepoda,Atherina presbyter,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cirripedia,Sardina pilchardus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cirripedia,Diplodus sargus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Syngnathus typhle,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Mullus surmuletus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Dicentrarchus labrax,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Diplodus bellottii,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Pomatoschistus minutus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Solea solea,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Crangonidae,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Psetta maxima,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Pomatoschistus microps,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Conger conger,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Diplodus vulgaris,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Carcinus maenas,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Gobius niger,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Atherina presbyter,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cumacea,Pomatoschistus microps,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cumacea,Diplodus vulgaris,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cumacea,Carcinus maenas,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cumacea,Pomatoschistus minutus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cumacea,Crangonidae,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Carcinus maenas,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Anguilla anguilla,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Diplodus bellottii,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Halobatrachus didactylus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Solea solea,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Diplodus vulgaris,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Gobius niger,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Sardina pilchardus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Mullus surmuletus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Gobius paganellus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Crangonidae,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Pomatoschistus microps,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Pomatoschistus minutus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Atherina presbyter,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Diplodus sargus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Solea senegalensis,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Dicentrarchus labrax,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Palaemonidae,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Prasinophyceae,Bivalvia,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Prasinophyceae,Polychaeta,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Palaemonidae,Homo sapiens,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Palaemonidae,Halobatrachus didactylus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Palaemonidae,Argyrosomus regius,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Palaemonidae,Carcinus maenas,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Palaemonidae,Dicentrarchus labrax,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Palaemonidae,Phalacrocorax carbo,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Palaemonidae,Anguilla anguilla,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Dicentrarchus labrax,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Anguilla anguilla,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Psetta maxima,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Diplodus vulgaris,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Callyonimus lyra,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Argyrosomus regius,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Carcinus maenas,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Pomatoschistus minutus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Solea senegalensis,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Phalacrocorax carbo,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Crangonidae,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Diplodus bellottii,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Mullus surmuletus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Halobatrachus didactylus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Pomatoschistus microps,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Solea solea,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Gobius paganellus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Homo sapiens,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Pomatoschistus minutus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Halobatrachus didactylus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Larus ridibundus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Larus fuscus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Anguilla anguilla,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Solea senegalensis,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Dicentrarchus labrax,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Homo sapiens,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Carcinus maenas,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Phalacrocorax carbo,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Gobius niger,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Gobius paganellus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Detritus,Cumacea,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Detritus,Gastropoda,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Detritus,Echinodermata,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Detritus,Polychaeta,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Detritus,Hydrozoa,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Detritus,Palaemonidae,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Detritus,Cladocera,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Detritus,Bivalvia,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Detritus,Isopoda,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Detritus,Oligochaeta,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Liza ramado,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Chelon labrosus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Copepoda,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Polychaeta,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Cumacea,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Oikopleura,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Fritillaria borealis,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Bivalvia,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Ostracoda,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Lophogastrida,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Cirripedia,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Gastropoda,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Echinodermata,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Cladocera,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Phytoplankton,Sardina pilchardus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Platichthys flesus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Pomatoschistus microps,Platichthys flesus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Polychaeta,Platichthys flesus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Bivalvia,Platichthys flesus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Platichthys flesus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Palaemonidae,Platichthys flesus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Platichthys flesus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Platichthys flesus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Platichthys flesus,Homo sapiens,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Platichthys flesus,Phalacrocorax carbo,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Gastropoda,Myliobatis aquila,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Bivalvia,Myliobatis aquila,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Myliobatis aquila,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Polychaeta,Myliobatis aquila,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Gastropoda,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Bivalvia,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Echinodermata,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Oligochaeta,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Isopoda,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Carcinus maenas,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Crangonidae,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Sardina pilchardus,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Pomatoschistus microps,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Dicentrarchus labrax,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Solea solea,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Solea senegalensis,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Lophogastrida,Zeus Faber,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Anguilla anguilla,Sepia officinalis,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Atherina presbyter,Sepia officinalis,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Mullus surmuletus,Sepia officinalis,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Sepia officinalis,Sepia officinalis,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Sepia officinalis,Homo sapiens,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Sepia officinalis,Scohthalmus rhombus,T7,-9.0199249916435,38.7631561443505,marine,Tagus estuary (Lisboa)
Cryptophycophyta,Bivalvia,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Cryptophycophyta,Polychaeta,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Echinodermata,Palaemonidae,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Echinodermata,Polychaeta,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Echinodermata,Raja clavata,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Echinodermata,Gobius paganellus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Echinodermata,Halobatrachus didactylus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Echinodermata,Crangonidae,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Echinodermata,Diplodus vulgaris,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Echinodermata,Diplodus sargus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Echinodermata,Diplodus bellottii,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Raja clavata,Homo sapiens,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Anguilla anguilla,Acanthocephalus clavula,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Anguilla anguilla,Phalacrocorax carbo,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Anguilla anguilla,Homo sapiens,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Conger conger,Homo sapiens,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Sardina pilchardus,Dicentrarchus labrax,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Sardina pilchardus,Phalacrocorax carbo,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Sardina pilchardus,Homo sapiens,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Atherina presbyter,Phalacrocorax carbo,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Atherina presbyter,Halobatrachus didactylus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Diplodus sargus,Homo sapiens,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Argyrosomus regius,Homo sapiens,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Dicentrarchus labrax,Homo sapiens,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Dicentrarchus labrax,Phalacrocorax carbo,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Chelon labrosus,Phalacrocorax carbo,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Gobius niger,Halobatrachus didactylus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Gobius niger,Phalacrocorax carbo,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Argyrosomus regius,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Gobius niger,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Carcinus maenas,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Anguilla anguilla,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Pomatoschistus minutus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Halobatrachus didactylus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Raja clavata,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus minutus,Pomatoschistus microps,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus microps,Solea senegalensis,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus microps,Pomatoschistus minutus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus microps,Carcinus maenas,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus microps,Pomatoschistus microps,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus microps,Halobatrachus didactylus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Pomatoschistus microps,Anguilla anguilla,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Solea solea,Phalacrocorax carbo,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Solea solea,Cucullanellus minutus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Solea solea,Timoniella,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Solea solea,Homo sapiens,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Solea solea,Prosorhynchus crucibulum,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Solea solea,Gyrodactylus elegans,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Solea solea,Prosorhynchus aculeatus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Solea senegalensis,Homo sapiens,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Diplodus vulgaris,Homo sapiens,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Hydrozoa,Hydrozoa,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Hydrozoa,Palaemonidae,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Hydrozoa,Diplodus bellottii,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Hydrozoa,Bivalvia,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Hydrozoa,Diplodus vulgaris,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Hydrozoa,Processa,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Hydrozoa,Polychaeta,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Hydrozoa,Diplodus sargus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Hydrozoa,Polychaeta,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Hydrozoa,Bivalvia,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Chlorophyta,Diplodus sargus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Chlorophyta,Bivalvia,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Chlorophyta,Carcinus maenas,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Chlorophyta,Polychaeta,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Chlorophyta,Copepoda,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Chlorophyta,Diplodus vulgaris,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Chlorophyta,Crangonidae,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Chlorophyta,Amphipoda,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Chlorophyta,Chelon labrosus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Chlorophyta,Diplodus bellottii,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Cyanophycota,Polychaeta,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Cyanophycota,Chelon labrosus,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Cyanophycota,Bivalvia,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
Halobatrachus didactylus,Homo sapiens,T8,-9.03897984883436,38.7713180260136,marine,Tagus estuary (Lisboa)
